,train,test,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
525,1.0,0.7993788819875777,1,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),472(s),477.0,498.0,525.0,,,
526,1.0,0.7993788819875777,1,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),472(s),477.0,498.0,526.0,,,
527,1.0,0.7993788819875777,1,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),472(s),477.0,488.0,508.0,527.0,,
528,1.0,0.7993788819875777,1,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),472(s),477.0,488.0,508.0,528.0,,
529,1.0,0.7993788819875777,1,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),472(s),477.0,488.0,502.0,514.0,529.0,
530,1.0,0.7993788819875777,1,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),472(s),477.0,488.0,502.0,514.0,530.0,
531,1.0,0.7993788819875777,1,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),492(s),507.0,531.0,,,,
532,1.0,0.7993788819875777,1,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),492(s),507.0,532.0,,,,
533,0.8689016897081412,0.8624016563146997,9,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),533(s),,,,,,
534,0.8932667690732208,0.8594616977225673,6,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),534(s),,,,,,
535,0.8875320020481311,0.8337474120082817,4,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),535(s),,,,,,
536,0.897567844342038,0.8595859213250516,5,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),503(s),536.0,,,,,
537,0.8646031746031746,0.8481159420289854,16,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),503(s),537.0,,,,,
538,0.897567844342038,0.8595859213250516,5,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),517(s),538.0,,,,,
539,0.8689016897081412,0.8624016563146997,9,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),517(s),539.0,,,,,
540,1.0,0.7993788819875777,1,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),472(s),477.0,498.0,540.0,,,
541,1.0,0.7993788819875777,1,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),472(s),477.0,498.0,541.0,,,
542,1.0,0.7993788819875777,1,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),472(s),477.0,488.0,523.0,542.0,,
543,1.0,0.7993788819875777,1,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),472(s),477.0,488.0,523.0,543.0,,
544,0.8796466973886329,0.8681573498964804,7,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),544(s),,,,,,
545,0.8689016897081412,0.8624016563146997,9,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),545(s),,,,,,
546,0.8717639528929851,0.8681573498964804,10,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),546(s),,,,,,
547,0.8875320020481311,0.8337474120082817,4,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),517(s),538.0,547.0,,,,
548,0.8753533026113672,0.8738716356107661,8,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),517(s),538.0,548.0,,,,
549,1.0,0.7993788819875777,1,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),472(s),477.0,488.0,523.0,549.0,,
550,1.0,0.7993788819875777,1,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),472(s),477.0,488.0,523.0,550.0,,
551,1.0,0.7993788819875777,1,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),472(s),477.0,488.0,523.0,542.0,551.0,
552,1.0,0.7993788819875777,1,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),472(s),477.0,488.0,523.0,542.0,552.0,
553,0.8689016897081412,0.8624016563146997,9,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),553(s),,,,,,
554,0.8689016897081412,0.8624016563146997,9,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),554(s),,,,,,
555,0.8717639528929851,0.8681573498964804,10,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),555(s),,,,,,
556,0.8689016897081412,0.8624016563146997,9,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),517(s),538.0,548.0,556.0,,,
557,0.8689016897081412,0.8624016563146997,9,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),517(s),538.0,548.0,557.0,,,
558,1.0,0.7993788819875777,1,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),472(s),477.0,488.0,523.0,558.0,,
559,1.0,0.7993788819875777,1,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),472(s),477.0,488.0,523.0,559.0,,
560,1.0,0.7993788819875777,1,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),472(s),477.0,488.0,523.0,542.0,552.0,560.0
561,1.0,0.7993788819875777,1,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),472(s),477.0,488.0,523.0,542.0,552.0,561.0
562,0.8717639528929851,0.8681573498964804,10,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),562(s),,,,,,
563,0.897567844342038,0.8595859213250516,5,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),563(s),,,,,,
564,0.8667613927291347,0.859544513457557,11,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),564(s),,,,,,
565,0.8667613927291347,0.859544513457557,11,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),565(s),,,,,,
566,0.8796466973886329,0.8681573498964804,7,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),566(s),,,,,,
567,0.897567844342038,0.8595859213250516,5,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),567(s),,,,,,
568,0.8796466973886329,0.8681573498964804,7,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),568(s),,,,,,
569,0.8667613927291347,0.859544513457557,11,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),569(s),,,,,,
570,0.8796466973886329,0.8681573498964804,7,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),570(s),,,,,,
571,0.8689016897081412,0.8624016563146997,9,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),567(s),571.0,,,,,
572,1.0,0.7993788819875777,1,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),567(s),572.0,,,,,
573,0.8875320020481311,0.8337474120082817,4,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),573(s),,,,,,
574,0.8796466973886329,0.8681573498964804,7,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),574(s),,,,,,
575,0.8753533026113672,0.8738716356107661,8,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),575(s),,,,,,
576,0.8796466973886329,0.8681573498964804,7,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),576(s),,,,,,
577,0.8796466973886329,0.8681573498964804,7,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),577(s),,,,,,
578,0.8667613927291347,0.859544513457557,11,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),578(s),,,,,,
579,0.8717639528929851,0.8681573498964804,10,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),579(s),,,,,,
580,0.897567844342038,0.8595859213250516,5,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),580(s),,,,,,
581,0.8689016897081412,0.8624016563146997,9,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),581(s),,,,,,
582,0.899720942140297,0.8452173913043477,3,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),577(s),582.0,,,,,
583,0.8631822836661547,0.8566459627329192,13,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),577(s),583.0,,,,,
584,0.8932667690732208,0.8594616977225673,6,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),584(s),,,,,,
585,0.8689016897081412,0.8624016563146997,9,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),585(s),,,,,,
586,0.8753533026113672,0.8738716356107661,8,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),586(s),,,,,,
587,0.8703379416282642,0.8537888198757763,12,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),581(s),587.0,,,,,
588,0.8624628776241678,0.8538302277432711,15,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),581(s),588.0,,,,,
589,0.899720942140297,0.8452173913043477,3,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),580(s),589.0,,,,,
590,0.899720942140297,0.8452173913043477,3,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),580(s),590.0,,,,,
591,0.8753533026113672,0.8738716356107661,8,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),591(s),,,,,,
592,0.8717639528929851,0.8681573498964804,10,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),592(s),,,,,,
593,0.8717639528929851,0.8681573498964804,10,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),593(s),,,,,,
594,0.8689016897081412,0.8624016563146997,9,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),594(s),,,,,,
595,0.897567844342038,0.8595859213250516,5,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),595(s),,,,,,
596,0.8717639528929851,0.8681573498964804,10,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),596(s),,,,,,
597,0.8753533026113672,0.8738716356107661,8,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),591(s),597.0,,,,,
598,0.8875320020481311,0.8337474120082817,4,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),591(s),598.0,,,,,
599,0.8667613927291347,0.859544513457557,11,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,362(s),593(s),599.0,,,,,
