,train,test,parameters
83,0.5323749415614774,0.5257246376811595,"[370, 347, 0.15589, 0.5, 50000, 0.00408, 0.3652, 0.7038, 958, 'logistic', 'adam', 'invscaling']"
84,0.8340813464235625,0.7155797101449276,"[392, 129, 0.22514, 0.2641, 46708, 0.5, 0.413, 0.717, 502, 'tanh', 'sgd', 'adaptive']"
85,0.8017297802711548,0.7507246376811594,"[500, 1, 0.06026, 0.2954, 43563, 0.11883, 0.3699, 0.7335, 459, 'identity', 'sgd', 'constant']"
86,0.4893641888733053,0.4909420289855072,"[302, 305, 0.1011, 0.2141, 16999, 0.21205, 0.0904, 0.8017, 1, 'logistic', 'sgd', 'invscaling']"
87,0.5106358111266946,0.5090579710144928,"[389, 178, 0.20958, 0.1244, 27501, 0.07724, 0.5424, 0.4209, 414, 'logistic', 'lbfgs', 'invscaling']"
88,0.5517297802711547,0.5518115942028985,"[285, 56, 0.09587, 0.3255, 32118, 0.10214, 0.3251, 0.6012, 559, 'logistic', 'sgd', 'invscaling']"
89,0.48080878915381015,0.4905797101449275,"[154, 163, 0.23247, 0.1648, 41125, 0.45945, 0.315, 0.8852, 309, 'tanh', 'lbfgs', 'constant']"
90,0.7108695652173913,0.6735507246376812,"[317, 311, 0.18186, 0.3985, 36370, 0.4682, 0.4169, 0.7331, 641, 'relu', 'sgd', 'constant']"
91,0.6727676484338476,0.6456521739130434,"[231, 277, 0.03159, 0.1688, 39515, 0.20232, 0.3882, 0.9004, 608, 'logistic', 'adam', 'invscaling']"
92,0.5517297802711547,0.5518115942028985,"[451, 134, 0.16253, 0.3751, 39912, 0.14571, 0.001, 0.999, 851, 'logistic', 'sgd', 'constant']"
93,0.737260402057036,0.6981884057971014,"[197, 452, 0.27255, 0.2297, 44137, 0.26313, 0.2327, 0.785, 365, 'relu', 'adam', 'constant']"
94,0.4869798971482001,0.5003623188405797,"[344, 168, 0.5, 0.2694, 34036, 0.07367, 0.5332, 0.001, 494, 'logistic', 'adam', 'invscaling']"
95,,,"[483, 403, 0.19414, 0.0, 28863, 0.25364, 0.2413, 0.3278, 37, 'logistic', 'adam', 'invscaling']"
96,0.5517297802711547,0.5518115942028985,"[1, 500, 0.082, 0.2816, 24965, 0.38571, 0.3891, 0.6707, 1000, 'logistic', 'adam', 'constant']"
97,0.8017531556802245,0.7507246376811594,"[314, 160, 0.20677, 0.3389, 22684, 1e-05, 0.4903, 0.5748, 177, 'identity', 'sgd', 'constant']"
98,0.5020336605890603,0.4916666666666666,"[148, 108, 0.14946, 0.1371, 29298, 0.36316, 0.2575, 0.615, 279, 'tanh', 'lbfgs', 'invscaling']"
99,0.4977325853202431,0.4916666666666667,"[219, 225, 0.23383, 0.2436, 31258, 0.35471, 0.372, 0.5067, 319, 'identity', 'adam', 'invscaling']"
100,0.5517297802711547,0.5518115942028985,"[247, 122, 0.33016, 0.1329, 50000, 0.15208, 0.999, 0.8285, 1, 'logistic', 'sgd', 'adaptive']"
101,0.5517297802711547,0.5518115942028985,"[128, 84, 0.26977, 0.096, 1000, 0.18848, 0.4682, 0.6372, 618, 'logistic', 'sgd', 'invscaling']"
102,0.5517297802711547,0.5518115942028985,"[1, 207, 0.35991, 0.1931, 35602, 0.03712, 0.2388, 0.5464, 987, 'logistic', 'sgd', 'invscaling']"
103,0.4958859280037401,0.5094202898550725,"[500, 282, 0.22895, 0.2313, 42503, 0.22973, 0.5873, 0.6953, 388, 'tanh', 'lbfgs', 'invscaling']"
104,0.678962131837307,0.6119565217391305,"[70, 230, 0.4924, 0.1023, 47546, 0.41869, 0.5524, 0.5107, 571, 'tanh', 'sgd', 'invscaling']"
105,0.5517297802711547,0.5518115942028985,"[67, 169, 0.2038, 0.0774, 41442, 0.17061, 0.4246, 0.6437, 898, 'logistic', 'sgd', 'invscaling']"
106,0.5517297802711547,0.5518115942028985,"[207, 39, 0.41264, 0.1041, 35931, 1e-05, 0.001, 0.042, 215, 'logistic', 'sgd', 'constant']"
107,0.7931042543244506,0.7507246376811594,"[308, 156, 0.47434, 0.1697, 22054, 0.14757, 0.5865, 0.1171, 772, 'tanh', 'sgd', 'constant']"
108,0.5299906498363721,0.5351449275362319,"[186, 210, 0.37155, 0.1736, 45516, 0.20093, 0.6594, 0.3539, 457, 'logistic', 'adam', 'invscaling']"
109,0.5323749415614774,0.5257246376811594,"[170, 139, 0.26925, 0.207, 37684, 0.12838, 0.484, 0.912, 1000, 'logistic', 'lbfgs', 'invscaling']"
110,0.588288920056101,0.5778985507246377,"[265, 211, 0.5, 0.5, 48305, 0.5, 0.7859, 0.5145, 769, 'relu', 'sgd', 'constant']"
111,0.7155913978494624,0.6471014492753623,"[239, 133, 0.19514, 0.1386, 40016, 0.08744, 0.1863, 0.8204, 277, 'identity', 'sgd', 'invscaling']"
112,0.5517297802711547,0.5518115942028985,"[165, 1, 1e-05, 0.2022, 37530, 0.1864, 0.3874, 0.999, 525, 'logistic', 'sgd', 'invscaling']"
113,0.5087190275829827,0.5170289855072463,"[211, 442, 0.43879, 0.12, 48573, 0.10485, 0.0939, 0.7686, 780, 'tanh', 'adam', 'constant']"
