,train,test,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
514,0.9133696309739866,0.8914285714285715,5,13,uniform,ball_tree,euclidean,2,11(s),143(s),231(s),300,342,413.0,514.0,,
515,0.9133696309739866,0.8914285714285715,5,1,uniform,ball_tree,euclidean,2,11(s),89(s),147,196,337,434.0,515.0,,
516,1.0,0.78,1,1,uniform,ball_tree,euclidean,2,11(s),89(s),147,196,337,434.0,516.0,,
517,0.8994555353901996,0.8209523809523809,2,9,uniform,ball_tree,euclidean,2,31(s),63,102,149,243,302.0,350.0,418.0,517.0
518,0.9064730792498488,0.9057142857142857,8,11,uniform,ball_tree,euclidean,2,31(s),63,102,149,243,302.0,350.0,418.0,518.0
519,1.0,0.78,1,108,uniform,ball_tree,euclidean,2,31(s),64,144,331(s),399,519.0,,,
520,0.9133091349062312,0.8342857142857143,3,123,uniform,ball_tree,euclidean,2,31(s),64,144,331(s),399,520.0,,,
521,0.8960072595281308,0.8209523809523809,2,1,uniform,ball_tree,euclidean,2,11(s),89(s),147,196,296,404.0,521.0,,
522,1.0,0.78,1,1,uniform,ball_tree,euclidean,2,11(s),89(s),147,196,296,404.0,522.0,,
523,0.9167574107683001,0.8342857142857143,3,20,uniform,ball_tree,euclidean,3,14,120,191,248,309,380.0,425.0,523.0,
524,0.9167574107683001,0.8342857142857143,3,18,uniform,ball_tree,euclidean,3,14,120,191,248,309,380.0,425.0,524.0,
525,1.0,0.78,1,29,uniform,ball_tree,euclidean,2,11(s),116(s),162,255,525,,,,
526,1.0,0.7666666666666667,1,17,uniform,ball_tree,euclidean,2,11(s),116(s),162,255,526,,,,
527,1.0,0.78,1,133,uniform,ball_tree,euclidean,2,11(s),116(s),162,255,361,527.0,,,
528,1.0,0.78,1,81,uniform,ball_tree,euclidean,2,11(s),116(s),162,255,361,528.0,,,
529,1.0,0.7666666666666667,1,3,uniform,ball_tree,euclidean,2,11(s),143(s),231(s),301,365,529.0,,,
530,1.0,0.78,1,176,uniform,ball_tree,euclidean,2,11(s),143(s),231(s),301,365,530.0,,,
531,1.0,0.7666666666666667,1,6,uniform,ball_tree,euclidean,2,11(s),178(s),386(s),531,,,,,
532,1.0,0.78,1,86,uniform,ball_tree,euclidean,2,11(s),178(s),386(s),532,,,,,
533,1.0,0.78,1,1,uniform,ball_tree,euclidean,2,11(s),89(s),147,196,393(s),533.0,,,
534,1.0,0.78,1,1,uniform,ball_tree,euclidean,2,11(s),89(s),147,196,393(s),534.0,,,
535,1.0,0.7666666666666667,1,3,uniform,ball_tree,euclidean,2,31(s),64,121,168,222,313.0,442.0,535.0,
536,1.0,0.78,1,45,uniform,ball_tree,euclidean,2,31(s),64,121,168,222,313.0,442.0,536.0,
537,1.0,0.78,1,44,uniform,ball_tree,euclidean,2,11(s),116(s),162,255,317,444.0,537.0,,
538,1.0,0.78,1,207,uniform,ball_tree,euclidean,2,11(s),116(s),162,255,317,444.0,538.0,,
539,1.0,0.7666666666666667,1,4,uniform,ball_tree,euclidean,2,11(s),116(s),162,255,438,539.0,,,
540,1.0,0.78,1,1,uniform,ball_tree,euclidean,2,11(s),116(s),162,255,438,540.0,,,
541,1.0,0.7666666666666667,1,20,uniform,ball_tree,euclidean,2,11(s),116(s),162,254,457,541.0,,,
542,1.0,0.78,1,44,uniform,ball_tree,euclidean,2,11(s),116(s),162,254,457,542.0,,,
543,0.7083484573502722,0.7085714285714286,38,239,uniform,ball_tree,euclidean,3,14,120,191,248,308,379.0,423.0,543.0,
544,0.7083484573502722,0.7085714285714286,50,160,uniform,ball_tree,euclidean,3,14,120,191,248,308,379.0,423.0,544.0,
545,0.9133696309739868,0.8914285714285715,11,252,uniform,ball_tree,euclidean,2,11(s),143(s),545(s),,,,,,
546,0.9133696309739868,0.8914285714285715,11,300,uniform,ball_tree,euclidean,2,11(s),143(s),546(s),,,,,,
547,0.9064730792498488,0.9057142857142857,7,12,uniform,ball_tree,euclidean,2,11(s),143(s),547(s),,,,,,
548,0.9099213551119177,0.9057142857142857,7,83,uniform,ball_tree,euclidean,2,11(s),178(s),548(s),,,,,,
549,0.8960072595281308,0.8209523809523809,2,191,uniform,ball_tree,euclidean,2,11(s),178(s),549(s),,,,,,
550,0.8960072595281308,0.8209523809523809,2,33,uniform,ball_tree,euclidean,2,11(s),178(s),550(s),,,,,,
551,0.9168784029038113,0.8771428571428572,11,1,uniform,ball_tree,euclidean,2,11(s),89(s),147,196,551(s),,,,
552,0.9064730792498488,0.8914285714285715,4,1,uniform,ball_tree,euclidean,2,11(s),89(s),147,196,552(s),,,,
553,0.9064730792498488,0.9057142857142857,8,1,uniform,ball_tree,euclidean,2,11(s),89(s),147,196,553(s),,,,
554,0.9168784029038113,0.8914285714285715,9,138,uniform,ball_tree,euclidean,2,11(s),143(s),289(s),554(s),,,,,
555,1.0,0.78,1,113,uniform,ball_tree,euclidean,2,11(s),143(s),289(s),555(s),,,,,
556,0.9133091349062312,0.8342857142857143,3,168,uniform,ball_tree,euclidean,2,11(s),143(s),289(s),556(s),,,,,
557,1.0,0.78,1,126,uniform,ball_tree,euclidean,2,31(s),64,144,331(s),557,,,,
558,0.9029643073200242,0.9057142857142857,6,24,uniform,ball_tree,euclidean,2,31(s),64,144,331(s),558,,,,
559,1.0,0.78,1,1,uniform,ball_tree,euclidean,2,31(s),63,102,149,243,302.0,351.0,559.0,
560,0.9099213551119177,0.8914285714285715,10,1,uniform,ball_tree,euclidean,2,31(s),63,102,149,243,302.0,351.0,560.0,
561,0.9133696309739866,0.9057142857142857,5,36,uniform,ball_tree,euclidean,2,11(s),143(s),383(s),561,,,,,
562,0.9064730792498488,0.8914285714285715,4,137,uniform,ball_tree,euclidean,2,11(s),143(s),383(s),562,,,,,
563,0.9029643073200242,0.8914285714285715,10,5,uniform,ball_tree,euclidean,2,11(s),178(s),385(s),563,,,,,
564,0.9099213551119177,0.8914285714285715,10,10,uniform,ball_tree,euclidean,2,11(s),178(s),385(s),564,,,,,
565,0.9064730792498488,0.9057142857142857,8,8,uniform,ball_tree,euclidean,2,11(s),178(s),387(s),565,,,,,
566,0.8995160314579552,0.8495238095238096,14,209,uniform,ball_tree,euclidean,2,11(s),178(s),387(s),566,,,,,
567,0.9168784029038113,0.8914285714285715,9,300,uniform,ball_tree,euclidean,2,11(s),118(s),188,389(s),567,,,,
568,0.9029643073200242,0.9057142857142857,6,300,uniform,ball_tree,euclidean,2,11(s),118(s),188,389(s),568,,,,
569,1.0,0.78,1,300,uniform,ball_tree,euclidean,2,11(s),143(s),289(s),479,569,,,,
570,0.9168784029038113,0.8914285714285715,9,298,uniform,ball_tree,euclidean,2,11(s),143(s),289(s),479,570,,,,
571,0.9168784029038113,0.8914285714285715,9,300,uniform,ball_tree,euclidean,2,11(s),143(s),289(s),480,571,,,,
572,1.0,0.78,1,34,uniform,ball_tree,euclidean,2,11(s),143(s),289(s),480,572,,,,
573,0.9064730792498488,0.9057142857142857,7,1,uniform,ball_tree,euclidean,2,31(s),63,102,149,243,302.0,351.0,485.0,573.0
574,1.0,0.78,1,1,uniform,ball_tree,euclidean,2,31(s),63,102,149,243,302.0,351.0,485.0,574.0
575,0.9064730792498488,0.8914285714285715,4,147,uniform,ball_tree,euclidean,2,11(s),178(s),387(s),491,575,,,,
576,1.0,0.78,1,35,uniform,ball_tree,euclidean,2,11(s),178(s),387(s),491,576,,,,
577,0.9133696309739866,0.9057142857142857,5,108,uniform,ball_tree,euclidean,2,11(s),178(s),387(s),492,577,,,,
578,0.9099213551119177,0.9057142857142857,7,64,uniform,ball_tree,euclidean,2,11(s),178(s),387(s),492,578,,,,
579,0.8960677555958864,0.8914285714285715,10,72,uniform,ball_tree,euclidean,2,11(s),143(s),289(s),394,495,579.0,,,
580,0.9064730792498488,0.8914285714285715,4,63,uniform,ball_tree,euclidean,2,11(s),143(s),289(s),394,495,580.0,,,
581,0.9099213551119177,0.9057142857142857,7,211,uniform,ball_tree,euclidean,2,11(s),143(s),289(s),394,496,581.0,,,
582,1.0,0.78,1,176,uniform,ball_tree,euclidean,2,11(s),143(s),289(s),394,496,582.0,,,
583,0.9133696309739866,0.9057142857142857,5,161,uniform,ball_tree,euclidean,2,11(s),143(s),327(s),583,,,,,
584,0.9064730792498488,0.8914285714285715,4,177,uniform,ball_tree,euclidean,2,11(s),143(s),327(s),584,,,,,
585,1.0,0.78,1,120,uniform,ball_tree,euclidean,3,14,120,191,248,308,378.0,432.0,585.0,
586,0.9133696309739866,0.9057142857142857,5,59,uniform,ball_tree,euclidean,3,14,120,191,248,308,378.0,432.0,586.0,
587,0.9064730792498488,0.8914285714285715,4,8,uniform,ball_tree,euclidean,2,11(s),143(s),383(s),487,587,,,,
588,0.9064730792498488,0.9057142857142857,8,300,uniform,ball_tree,euclidean,2,11(s),143(s),383(s),487,588,,,,
589,1.0,0.78,1,1,uniform,ball_tree,euclidean,2,11(s),89(s),147,196,337,434.0,515.0,589.0,
590,0.9167574107683001,0.8342857142857143,3,1,uniform,ball_tree,euclidean,2,11(s),89(s),147,196,337,434.0,515.0,590.0,
591,0.9167574107683001,0.8342857142857143,3,16,uniform,ball_tree,euclidean,2,11(s),143(s),231(s),300,396,498.0,591.0,,
592,0.9168784029038113,0.8914285714285715,9,78,uniform,ball_tree,euclidean,2,11(s),143(s),231(s),300,396,498.0,592.0,,
593,1.0,0.78,1,81,uniform,ball_tree,euclidean,2,31(s),64,144,331(s),483,593.0,,,
594,0.8960072595281308,0.8209523809523809,2,24,uniform,ball_tree,euclidean,2,31(s),64,144,331(s),483,594.0,,,
595,0.8994555353901996,0.836190476190476,19,71,uniform,ball_tree,euclidean,3,14,120,191,248,357,420.0,502.0,595.0,
596,0.8333333333333333,0.836190476190476,29,60,uniform,ball_tree,euclidean,3,14,120,191,248,357,420.0,502.0,596.0,
597,0.8889897156684816,0.8352380952380953,21,5,uniform,ball_tree,euclidean,3,14,120,191,248,308,378.0,432.0,510.0,597.0
598,0.8960072595281308,0.836190476190476,18,51,uniform,ball_tree,euclidean,3,14,120,191,248,308,378.0,432.0,510.0,598.0
599,0.9133091349062312,0.8342857142857143,3,37,uniform,ball_tree,euclidean,2,11(s),143(s),382(s),507,599,,,,
