,train,test,parameters
165,1.0,0.7420289855072464,"[44, 83, 'distance', 'kd_tree', 'chebyshev']"
166,0.7607501280081925,0.7419875776397515,"[38, 178, 'uniform', 'brute', 'manhattan']"
167,1.0,0.7193788819875776,"[1, 32, 'uniform', 'ball_tree', 'chebyshev']"
168,1.0,0.7391718426501035,"[22, 21, 'distance', 'kd_tree', 'manhattan']"
169,0.7650409626216077,0.7419875776397515,"[31, 300, 'uniform', 'kd_tree', 'manhattan']"
170,0.7714951356886841,0.7477432712215321,"[26, 94, 'uniform', 'kd_tree', 'manhattan']"
171,0.7686328725038403,0.7535403726708074,"[23, 207, 'uniform', 'brute', 'manhattan']"
172,1.0,0.7390890269151138,"[40, 131, 'distance', 'ball_tree', 'manhattan']"
173,0.746415770609319,0.7420289855072464,"[27, 70, 'uniform', 'brute', 'chebyshev']"
174,0.7578853046594982,0.7477018633540372,"[44, 262, 'uniform', 'kd_tree', 'manhattan']"
175,0.7399718381976447,0.7333747412008281,"[38, 230, 'uniform', 'ball_tree', 'euclidean']"
176,1.0,0.7448447204968944,"[33, 89, 'distance', 'brute', 'manhattan']"
177,0.7714951356886841,0.7477432712215321,"[26, 6, 'uniform', 'auto', 'manhattan']"
178,1.0,0.7304761904761905,"[50, 131, 'distance', 'brute', 'chebyshev']"
179,1.0,0.7477018633540372,"[36, 201, 'distance', 'kd_tree', 'manhattan']"
180,0.7521479774705581,0.7419875776397515,"[25, 110, 'uniform', 'brute', 'chebyshev']"
181,0.7786482334869431,0.7535817805383023,"[18, 1, 'uniform', 'brute', 'manhattan']"
182,1.0,0.7793788819875778,"[8, 54, 'distance', 'brute', 'manhattan']"
183,1.0,0.7736645962732919,"[10, 141, 'distance', 'kd_tree', 'manhattan']"
184,1.0,0.7535403726708074,"[23, 50, 'distance', 'auto', 'manhattan']"
185,1.0,0.7419875776397515,"[31, 132, 'distance', 'kd_tree', 'manhattan']"
186,0.7800819252432156,0.7478260869565216,"[15, 111, 'uniform', 'kd_tree', 'manhattan']"
187,1.0,0.7393788819875776,"[1, 76, 'uniform', 'kd_tree', 'euclidean']"
188,1.0,0.7391718426501035,"[22, 74, 'distance', 'brute', 'manhattan']"
189,0.7729262672811059,0.7420289855072464,"[21, 300, 'uniform', 'brute', 'manhattan']"
190,1.0,0.7535403726708074,"[23, 92, 'distance', 'brute', 'manhattan']"
